product_id,product_name,category,price,product_url,description,front_image_url,model_image_url,additional_images,new_model_image_url,detected_skin_color_rgb,detected_gender_freq
product_1035,Smarty Pants,Pants,₹735,https://www.myntra.com/trousers/smarty+pants/smarty-pants-women-relaxed-cotton-formal-trouser/21396710/buy,"Knitted bootcut
Regular fit
Brand Fit: relaxed
Mid-rise
Length: regular
Pattern: solid  
Flat-front, with no pleats design
Feature: lint free
1 pockets",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21396710/2023/1/3/805784fa-4641-43a5-92ae-f6a97e161e811672738289653SmartyPantswomenscottonlycrabellbottomwinecolorformaltrouser4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21396710/2023/1/3/1937ee03-6b56-4b6b-a406-16a29596ee361672738289712SmartyPantswomenscottonlycrabellbottomwinecolorformaltrouser1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21396710/2023/1/3/17ea78db-6f01-4ac1-a2e2-cdc52c54d4ed1672738289697SmartyPantswomenscottonlycrabellbottomwinecolorformaltrouser2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21396710/2023/1/3/1db05c04-9233-4697-ad91-504e7b33427b1672738289683SmartyPantswomenscottonlycrabellbottomwinecolorformaltrouser3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21396710/2023/1/3/805784fa-4641-43a5-92ae-f6a97e161e811672738289653SmartyPantswomenscottonlycrabellbottomwinecolorformaltrouser4.jpg",,Invalid URL,Women
product_1036,Smarty Pants,Pants,₹764,https://www.myntra.com/night-suits/smarty+pants/smarty-pants-women-night-suit/30826484/buy,"This ultra-soft night suit combines maximum comfort intertwined with casual style. It is an ultimate 'relax wear' recommended for leisure times.
VANumber: smnsp-1114b

Top Features
Round neck
Short sleeves

Pyjamas Features
Slip-on",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/2/9CG8pTQP_606b2554177847b589a3961c385b0772.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/2/gz1AaGpv_6287d6193b6848f68cedabb3ccdcc2ad.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/2/DjnRzq1K_5cad1d09d88e4a50917c47191ce56fdd.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/2/ZiILoteN_fe14d9a4ab8d45df8af4713ae66055ba.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/2/9CG8pTQP_606b2554177847b589a3961c385b0772.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/2/9CG8pTQP_606b2554177847b589a3961c385b0772.jpg","(139, 105, 75)",Women
product_1037,Blissclub,Pants,₹999,https://www.myntra.com/capris/blissclub/blissclub-women-high-waisted-capri-pants-with-pockets/16334734/buy,"Navy blue mid-rise solid capris, waistband with slip-on closure, 2 pocket
Features
The Ultimate Capris is made with our signature CloudSoft fabric that is super soft on the body.

It is super high-waist, calf-length and comes with two pockets.The unique tight knitting technique prevents transparency, making The Ultimate Capris 100% squat-proof. The wide waistband gives a good fit and the crotch gusset avoids cameltoe.",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/16334734/2021/12/2/93d13329-91e5-4863-bda9-c13dc08abbf91638430099526BlissClubWomenNavyBlueSolid3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/16334734/2023/5/27/d4a38afb-7fc8-4ca1-9b63-a07506e537211685170314877-Blissclub-Women-High-Waisted-Capri-Pants-with-Pockets-909168-7.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/16334734/2021/12/2/7de060eb-3b45-47fc-a3c7-7482fa7aac1a1638430099804BlissClubWomenNavyBlueSolid1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/16334734/2021/12/2/b1f42563-22b0-4ee1-a13f-c8b44fa2b7a41638430099600BlissClubWomenNavyBlueSolid2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/16334734/2021/12/2/93d13329-91e5-4863-bda9-c13dc08abbf91638430099526BlissClubWomenNavyBlueSolid3.jpg",,Invalid URL,Women
product_1038,Blissclub,Pants,₹1389,https://www.myntra.com/track-pants/blissclub/blissclub-women-move-all-day-plus-size-relaxed-fit-pure-cotton-track-pants/21877528/buy,"Navy blue solid Relaxed-fit track pants, has an elasticated waistband with a drawstring fastening, and three pockets
Features : 
Breathable & Lightweight
Moisture Wicking
Mid-Waist
Adjustable Drawcord
Relaxed Fit",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21877528/2023/2/7/c49f5456-ff00-4f04-bb45-736c4246ee921675766401726WomenDarkNavyMoveAllDayPants-Tall3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21877528/2023/5/26/d56a3bfc-c227-4853-ac2c-7e714713a7c11685097822242-Blissclub-Women-Move-All-Day-Plus-Size-Relaxed-Fit-Pure-Cott-11.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21877528/2023/2/7/cd933875-66c1-44af-a101-d2bee240369d1675766401735WomenDarkNavyMoveAllDayPants-Tall1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21877528/2023/2/7/7d7c6516-e22c-4e4d-80c6-608f2102e5f41675766401702WomenDarkNavyMoveAllDayPants-Tall2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21877528/2023/2/7/c49f5456-ff00-4f04-bb45-736c4246ee921675766401726WomenDarkNavyMoveAllDayPants-Tall3.jpg",,Invalid URL,Women
product_1039,Smarty Pants,Pants,₹584,https://www.myntra.com/lounge-pants/smarty+pants/smarty-pants-women-floral-printed-cotton-mid-rise-lounge-pants/32563818/buy,"Pink floral printed mid rise lounge pants, has elasticated waistband and slip on closure",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/S6Cs7oh4_bc92ce63da1f40ebac72c04df77d9d98.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/XPYgCXXh_68b39b24fb5f4e5dbab0f2c71b7d049d.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/z8v623hy_dc79bc422d6047819faff85eade79473.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/Ydfcov0D_bf1942e7e1b14b929686aa0b2184b454.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/S6Cs7oh4_bc92ce63da1f40ebac72c04df77d9d98.jpg",,Invalid URL,Women
product_1040,The Mom Store,Pants,₹1391,https://www.myntra.com/track-pants/the+mom+store/the-mom-store-women-black-solid-comfy-maternity-track-pants/16991624/buy,"Black Solid Comfy Maternity Track Pants have an elasticated waistband with slip-on closure,2 pockets, and straight hemline",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/16991624/2024/12/4/f3711500-87cd-453b-a960-82322ff92d531733323336527-The-Mom-Store-Women-Black-Solid-Comfy-Maternity-Track-Pants--4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/16991624/2024/12/4/5a53667a-70a5-4798-9062-ab9b6258847f1733323336562-The-Mom-Store-Women-Black-Solid-Comfy-Maternity-Track-Pants--1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/16991624/2024/12/4/5ca818b8-5a7e-49e9-a512-bd0bbc5537bb1733323336551-The-Mom-Store-Women-Black-Solid-Comfy-Maternity-Track-Pants--2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/16991624/2024/12/4/9f3b6e24-b12a-498c-b91e-de289817c9271733323336539-The-Mom-Store-Women-Black-Solid-Comfy-Maternity-Track-Pants--3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/16991624/2024/12/4/f3711500-87cd-453b-a960-82322ff92d531733323336527-The-Mom-Store-Women-Black-Solid-Comfy-Maternity-Track-Pants--4.jpg",,Invalid URL,Women
product_1041,Smarty Pants,Pants,₹597,https://www.myntra.com/lounge-pants/smarty+pants/smarty-pants-women-ribbed-cotton-lounge-pant/26103852/buy,"Grey ribbed Lounge Pant, has an inner elasticated waistband with slip-on closure and two pockets",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26103852/2023/11/28/bc6e25da-f636-4d4a-af5e-ff13602248cf1701168980920SmartyPantswomenscottonribgreycolorloungepant4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26103852/2023/11/28/de6ffc68-c394-40e6-9295-ffbff6e46e7f1701168980943SmartyPantswomenscottonribgreycolorloungepant1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26103852/2023/11/28/0c4e3a47-67ea-47a9-8462-aa64dc4cb3031701168980927SmartyPantswomenscottonribgreycolorloungepant2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26103852/2023/11/28/66055c26-ff90-467d-a99a-097586a6b0811701168980912SmartyPantswomenscottonribgreycolorloungepant3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26103852/2023/11/28/bc6e25da-f636-4d4a-af5e-ff13602248cf1701168980920SmartyPantswomenscottonribgreycolorloungepant4.jpg",,Invalid URL,Women
product_1042,Smarty Pants,Pants,₹719,https://www.myntra.com/trousers/smarty+pants/smarty-pants-women-comfort-flared-lint-free-formal-trousers/30826607/buy,"Rose gold knitted formal
Flared
Brand Fit: comfort
Mid-rise
Length: regular
Pattern: solid
Flat-front, with no pleats design
Feature: lint free
2 pockets",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/2/qo16cFAs_b4348394f38b47979cbb4a0e37ef1e9c.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/2/PB03gsYy_2d7a1f6fa4b94723a875f0f728a4d9fd.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/2/VqJqY4Pr_efce812c4bb944729f502c73afb9d2d2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/2/8oKCZBFZ_8158b53e4f3144858b7eb7dad0b049a2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/2/qo16cFAs_b4348394f38b47979cbb4a0e37ef1e9c.jpg",,Invalid URL,Women
product_1043,Bewakoof,Pants,₹899,https://www.myntra.com/track-pants/bewakoof/bewakoof-women-cotton-relaxed-fit-track-pants/25965024/buy,"Black solid relaxed-fit mid-rise track pants, has an elasticated waistband with drawstring closure and two pockets",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25965024/2023/11/21/1c10b34f-fc76-49cb-9056-c5a82d30d9c11700556053404BewakoofWomenCottonRelaxed-FitTrackPants4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25965024/2023/11/21/eea0e800-676f-49ab-ab14-62096ef5af1f1700556053420BewakoofWomenCottonRelaxed-FitTrackPants1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25965024/2023/11/21/95c8e16d-61bd-4364-b681-db7ce5002e121700556053412BewakoofWomenCottonRelaxed-FitTrackPants2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25965024/2023/11/21/7b0016e2-b96e-4f8e-b3d5-0d1852de7a1a1700556053395BewakoofWomenCottonRelaxed-FitTrackPants3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25965024/2023/11/21/1c10b34f-fc76-49cb-9056-c5a82d30d9c11700556053404BewakoofWomenCottonRelaxed-FitTrackPants4.jpg",,Invalid URL,Women
product_1044,Smarty Pants,Pants,₹584,https://www.myntra.com/lounge-pants/smarty+pants/smarty-pants-women-floral-printed-cotton-mid-rise-lounge-pants/32563822/buy,"Green floral printed mid rise lounge pants, has elasticated waistband and slip on closure with 2 pockets detail",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/29/tBs0bJ13_891b67c137eb4ee2a9ea2d0d73eece12.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/29/RcsgLhdL_9ee1572b2781437d873a39670ebd8511.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/29/vWETpMGU_40782499d6f14a6abb79b5ba2abff346.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/29/xufYrqGp_88f4a67d2f3c4292b843d3336c0d8a47.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/29/tBs0bJ13_891b67c137eb4ee2a9ea2d0d73eece12.jpg",,Invalid URL,Women
product_1045,Smarty Pants,Pants,₹809,https://www.myntra.com/night-suits/smarty+pants/smarty-pants-women-pure-cotton-night-suit/32371061/buy,"This classic night suit will help you set the right tone for any season. Club it up with those fluffy room slippers for a win-win look for leisure hours.
VANumber: smnsp-1011

T-shirt Features
Round neck
Long sleeves

Pyjamas Features

Slip-on
Printed",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/17/jVKCnQ8B_3c774a0dab71461cad0a5601808fc707.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/17/l7hCPHl6_7f48a77696b94689899f98fcd657300e.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/17/FHZbEmTT_21d2ad72a63845318e7d5d4109b913e7.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/17/kWcGtVbG_9e81f4eb457d4f2d90708960f5ad4475.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/17/jVKCnQ8B_3c774a0dab71461cad0a5601808fc707.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/17/jVKCnQ8B_3c774a0dab71461cad0a5601808fc707.jpg","(88, 73, 56)",Women
product_1046,Smarty Pants,Pants,₹719,https://www.myntra.com/trousers/smarty+pants/smarty-pants-women-relaxed-lint-free-trousers/32579592/buy,"Blue knitted formal
Relaxed fit
Brand Fit: relaxed
Mid-rise
Length: regular
Pattern: solid
Flat-front, with no pleats design
Feature: lint free
2 pockets",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/cgg0A46B_98e822baa82a413c8728a33054bbf787.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/F5eer2ci_668e71e8cb5e4bef81695f9e2251b323.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/sbJqg92g_1414dc572c9148bf84a0860021e8c532.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/BV5pd4Kw_70b5f198be6b4362a9ae469f4d25a8f7.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/cgg0A46B_98e822baa82a413c8728a33054bbf787.jpg",,Invalid URL,Women
product_1047,Smarty Pants,Pants,₹719,https://www.myntra.com/trousers/smarty+pants/smarty-pants-women-comfort-flared-lint-free-formal-trousers/30826614/buy,"Charcoal knitted formal
Flared
Brand Fit: comfort
Mid-rise
Length: regular
Pattern: solid
Flat-front, with no pleats design
Feature: lint free
2 pockets",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/2/EWz61ccJ_0e5dee406fdc45099d5e1dbc67a55c81.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/2/kUN64xEt_6efd9554195343d0a60cda0b384fd52f.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/2/wabjAEGJ_c7afb23ab2a943f5bbda2c6128dd9400.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/2/dteHLkbF_ab97e5b70b8042b980c4019a17d2feb5.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/2/EWz61ccJ_0e5dee406fdc45099d5e1dbc67a55c81.jpg",,Invalid URL,Women
product_1048,Smarty Pants,Pants,₹1127,https://www.myntra.com/night-suits/smarty+pants/smarty-pants-women-printed-pure-cotton-night-suit/32086134/buy,"Getting out of these night suit will be tougher than getting out of bed every morning but we promise, it's worth it! This set is extremely soft to touch and comfortable to wear.
VANumber: smnsp-1025

Shirt Features
Lapel collar
Long sleeves

Pyjamas Features

Slip-on closure",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/DECEMBER/26/CLX3PE8L_961edb08c18841deba7147568536916f.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/DECEMBER/26/tjjoBiLS_debf01a04266449aad9e920742d7820b.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/DECEMBER/26/RB2uHHru_59e7ab6ed2764315bf727d47a5613787.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/DECEMBER/26/qZTE7eT0_75a3c06c9d53464c970be977310950e3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/DECEMBER/26/CLX3PE8L_961edb08c18841deba7147568536916f.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/DECEMBER/26/CLX3PE8L_961edb08c18841deba7147568536916f.jpg","(179, 145, 125)",Women
product_1049,Blissclub,Pants,₹1229,https://www.myntra.com/track-pants/blissclub/blissclub-women-black-tall-high-waisted-cotton-flare-pants-with-pockets/20357062/buy,"Black solid bootcut-fit high-rise track pants, has an elasticated waistband with drawstring closure and two pockets

Features:
Groove-In Flare Pants are crafted in our breathable and comfortable CottonFlo Fabric that enables you to move around freely. Our fabric is super soft, prevents moisture buildup, and insulates- keeps you warm during winters and vice-versa.

The Groove in Flare Pants Tall is for women over a height of 5'5\"". They are also available in a Regular version for women under 5'4\"". They are high-waisted and come with an adjustable inner drawstring. It is flared from the knee, has 4 pockets- 2 side pockets and 2 back pockets, and a crotch gusset that prevents awkward camel-toe moments.It is perfect for low to medium activities like Kayaking, park strolls, grocery runs and more.

At BlissClub, it's our mission to spread happiness through movement. We create products so that every moment of a woman's active life is a happy one.",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20357062/2024/5/9/14036684-ed80-4388-86dd-e3a16ce9ef971715247316502-Blissclub-Women-Black-Tall-High-Waisted-Cotton-Flare-Pants-w-3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20357062/2024/5/9/762d2446-53b7-408e-95c8-c1246874db621715247316447-Blissclub-Women-Black-Tall-High-Waisted-Cotton-Flare-Pants-w-5.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20357062/2024/5/9/cf9ea05f-3fe9-4275-b56a-fa0de142cb831715247316561-Blissclub-Women-Black-Tall-High-Waisted-Cotton-Flare-Pants-w-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20357062/2024/5/9/0440c451-07ae-4f90-8827-6e90929c5b371715247316532-Blissclub-Women-Black-Tall-High-Waisted-Cotton-Flare-Pants-w-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/20357062/2024/5/9/14036684-ed80-4388-86dd-e3a16ce9ef971715247316502-Blissclub-Women-Black-Tall-High-Waisted-Cotton-Flare-Pants-w-3.jpg",,Invalid URL,Women
product_1050,Smarty Pants,Pants,₹719,https://www.myntra.com/trousers/smarty+pants/smarty-pants-women-relaxed-straight-leg-flared-easy-wash-trousers/31609123/buy,"Brown knitted bootcut
Flared
Brand Fit: relaxed straight leg
Mid-rise
Length: regular
Pattern: solid
Flat-front, with no pleats design
Feature: easy wash
2 pockets",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/NOVEMBER/12/8t5eWqPz_8e89fb857a914415b04f19115e2b65d8.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/NOVEMBER/12/b6p8FQ8z_1fd8d512ba934cad91ade0e02192e078.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/NOVEMBER/12/wr0ywFNl_d496ae77345e4c34919c9bb7be54edb0.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/NOVEMBER/12/DIGycGk6_da9a802df8ba45daa0a1699c296db7ce.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/NOVEMBER/12/8t5eWqPz_8e89fb857a914415b04f19115e2b65d8.jpg",,Invalid URL,Women
product_1051,Smarty Pants,Pants,₹735,https://www.myntra.com/trousers/smarty+pants/smarty-pants-women-relaxed-cotton-formal-trousers/21396716/buy,"knitted bootcut
Regular fit
Brand Fit: relaxed
Mid-rise
Length: regular
Pattern: solid  
Flat-front, with no pleats design
Feature: lint free
1 pockets",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21396716/2023/1/3/c2bc1e41-3f08-4aee-a0c2-cbfe5a9dd67c1672735868048SmartyPantswomenscottonlycrabellbottomblackcolorformaltrouse3.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21396716/2023/1/3/e92a5339-81eb-43ad-a906-959197bcdc321672735868058SmartyPantswomenscottonlycrabellbottomblackcolorformaltrouse1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21396716/2023/1/3/0d274e91-8a34-455f-88eb-9f6a254e11611672735868026SmartyPantswomenscottonlycrabellbottomblackcolorformaltrouse2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21396716/2023/1/3/c2bc1e41-3f08-4aee-a0c2-cbfe5a9dd67c1672735868048SmartyPantswomenscottonlycrabellbottomblackcolorformaltrouse3.jpg",,Invalid URL,Women
product_1052,Nite Flite,Pants,₹987,https://www.myntra.com/track-pants/nite+flite/nite-flite-women-black-solid-straight-fit-yoga-track-pants/13960796/buy,"Black solid straight-fit yoga track pants, has fold over waistband and slip-on closure
Features: Super-comfortable and ultra-soft",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13960796/2022/12/29/e264db0a-6b2c-40b2-a182-f7ae89a3f3b71672298608016-Nite-Flite-Women-Black-Solid-Straight-Fit-Yoga-Track-Pants-8-4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13960796/2022/12/29/c811f822-76e0-496a-920c-ed99746c69fa1672298608053-Nite-Flite-Women-Black-Solid-Straight-Fit-Yoga-Track-Pants-8-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13960796/2022/12/29/433dfc0e-d12b-44c5-9d9c-e1dfe25ecba71672298608041-Nite-Flite-Women-Black-Solid-Straight-Fit-Yoga-Track-Pants-8-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13960796/2022/12/29/4a29d7c9-70f5-4e22-a623-834988cbc7f91672298608030-Nite-Flite-Women-Black-Solid-Straight-Fit-Yoga-Track-Pants-8-3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13960796/2022/12/29/e264db0a-6b2c-40b2-a182-f7ae89a3f3b71672298608016-Nite-Flite-Women-Black-Solid-Straight-Fit-Yoga-Track-Pants-8-4.jpg",,Invalid URL,Women
product_1053,Floret,Pants,₹499,https://www.myntra.com/lounge-pants/floret/floret-women-printed-pure-cotton-lounge-pants/32399788/buy,"Blue printed lounge pants, has an inner elasticated waistband with drawstring closure and two pockets",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/21/WwlxosF3_4a891e600d664eef8daedab3861a709a.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/21/egeUoMuE_18e1c0ef1bdf4aee9d6d2ef0627291cd.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/21/caF08Hok_44e7b0c9619d4576b617fd5a401d8219.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/21/HiRh0ezh_ca241db920cb42118e81266fdcc93bbe.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/21/WwlxosF3_4a891e600d664eef8daedab3861a709a.jpg",,Invalid URL,Women
product_1054,Smarty Pants,Pants,₹781,https://www.myntra.com/trousers/smarty+pants/smarty-pants-women-black-trousers/18038792/buy,"Black woven formal
Regular fit
Mid-rise
Length: regular
Pattern: solid
Flat-front, with no pleats design
Feature: plain
2 pockets",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18038792/2022/4/26/7fa7759c-bb11-4e52-82d6-fe74267d822d1650962082243SmartyPantsWomenBlackTrousers4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18038792/2022/4/26/04505234-88b6-40c9-bc4b-57ff3869a7a21650962082171SmartyPantsWomenBlackTrousers1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18038792/2022/4/26/0e5968ca-2779-4354-b127-5908cf50e49f1650962082188SmartyPantsWomenBlackTrousers2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18038792/2022/4/26/bd0f3135-07c5-455f-8ddd-175b925b5c5d1650962082231SmartyPantsWomenBlackTrousers3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/18038792/2022/4/26/7fa7759c-bb11-4e52-82d6-fe74267d822d1650962082243SmartyPantsWomenBlackTrousers4.jpg",,Invalid URL,Women
product_1055,Smarty Pants,Pants,₹764,https://www.myntra.com/night-suits/smarty+pants/smarty-pants-women-night-suit/32564389/buy,"Gift yourself a relaxing sleep by slipping into this super-soft night suit. Whether you wear it to bed or lounge around in it at home, this set will provide you maximised comfort.
VANumber: smnsp-1039a

T-shirt Features
Round neck
Short sleeves

Pyjamas Features
Slip-on",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/RAWCpWKm_a682504cd51949778378130929b8a1c7.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/J9rF3SFp_4fca96b1301545be8869823897cff2bf.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/J7le2174_9bede15690d94a5c924119b36b188f60.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/AlswRDsp_c1c22878ff8141d882dcd68816b9ee1b.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/RAWCpWKm_a682504cd51949778378130929b8a1c7.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/RAWCpWKm_a682504cd51949778378130929b8a1c7.jpg","(183, 149, 125)",Women
